id,internationalName,countryName,countryCode,age,birthDate,clubId,clubJerseyNumber,clubShirtName,countryOfBirthCode,detailedFieldPosition,fieldPosition,gender,imageUrl,nationalFieldPosition,nationalJerseyNumber,nationalShirtName,nationalTeamId,height,weight,club_name,club_name_short,club_countryCode,goals,goals_scored_with_right,goals_scored_with_left,goals_scored_head,goals_scored_other,goals_scored_inside_penalty_area,goals_scored_outside_penalty_area,penalty_scored,matches_appearance,distance_covered,minutes_played_official,assists,top_speed,attempts,attempts_on_target,attempts_off_target,attempts_blocked,passes_accuracy,passes_attempted,passes_completed,cross_accuracy,cross_attempted,cross_completed,free_kick,corners,offsides,dribbling,recovered_ball,tackles,clearance_attempted,saves,goals_conceded,saves_on_penalty,clean_sheet,punches,fouls_committed,fouls_suffered,yellow_cards,red_cards
250056716,Saba Lobjanidze,Georgia,GEO,29,1994-12-18,2613115,8,Lobjanidze,GEO,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056716.jpg,MIDFIELDER,23,Lobjanidze,57157,NA,NA,Atlanta United,Atlanta United,USA,0,0,0,0,0,0,0,0,1,2.05,8,0,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
250056177,Dániel Gazdag,Hungary,HUN,28,1996-03-02,2608081,6,Gazdag,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250056177.jpg,MIDFIELDER,16,Gazdag,57,NA,NA,Philadelphia Union,Philadelphia Union,USA,0,0,0,0,0,0,0,0,1,0.96,3,0,25.3,0,0,0,0,100,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
250054949,Kingsley Coman,France,FRA,28,1996-06-13,50037,11,Coman,FRA,WINGER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250054949.jpg,FORWARD,20,Coman,43,178,71,FC Bayern München,Bayern,GER,0,0,0,0,0,0,0,0,1,2.26,15,0,33,0,0,0,0,90,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
250046542,İrfan Can Kahveci,Türkiye,TUR,29,1995-07-15,52692,17,KAHVECİ,NA,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250046542.jpg,FORWARD,17,KAHVECİ,135,NA,NA,Fenerbahçe SK,Fenerbahçe,TUR,0,0,0,0,0,0,0,0,1,1.58,7,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250042749,Mijat Gaćinović,Serbia,SRB,29,1995-02-08,50129,8,Gaćinović,SRB,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250042749.jpg,MIDFIELDER,21,Gaćinović,147,NA,NA,AEK Athens FC,AEK Athens,GRE,0,0,0,0,0,0,0,0,1,5.92,45,0,30.3,1,0,0,1,81,16,13,0,3,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,0
250040573,Łukasz Skorupski,Poland,POL,33,1991-05-05,52969,28,SKORUPSKI,NA,UNKNOWN,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250040573.jpg,GOALKEEPER,12,Skorupski,109,187,NA,Bologna FC,Bologna,ITA,0,0,0,0,0,0,0,0,1,4.62,90,0,23.7,0,0,0,0,83,29,24,0,0,0,2,0,0,0,0,0,2,8,1,0,0,1,0,0,0,0
250039499,Iván Balliu,Albania,ALB,32,1992-01-01,74070,NA,Balliu Campeny,ESP,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250039499.jpg,DEFENDER,2,Balliu,2,NA,NA,Rayo Vallecano de Madrid,Rayo Vallecano,ESP,0,0,0,0,0,0,0,0,1,10.72,90,0,31.6,0,0,0,0,83,36,30,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0
250029535,Pascal Gross,Germany,GER,33,1991-06-15,2601105,13,Groß,GER,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250029535.jpg,MIDFIELDER,5,Groß,47,NA,NA,Brighton & Hove Albion,Brighton,ENG,0,0,0,0,0,0,0,0,1,5.89,45,0,24.8,1,0,0,1,97,68,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
250027818,Ádám Lang,Hungary,HUN,31,1993-01-17,50077,22,LANG,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250027818.jpg,DEFENDER,2,Lang,57,185,77,AC Omonoia,Omonoia,CYP,0,0,0,0,0,0,0,0,1,5.07,45,0,28.6,0,0,0,0,69,16,11,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
250024301,Filip Kostić,Serbia,SRB,31,1992-11-01,50139,10,Kostić,SRB,WINGER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250024301.jpg,FORWARD,11,Kostić,147,184,82,Juventus,Juventus,ITA,0,0,0,0,0,0,0,0,1,4.38,43,0,30.8,0,0,0,0,75,8,6,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
250022872,Endre Botka,Hungary,HUN,29,1994-08-25,52298,21,Botka,NA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250022872.jpg,DEFENDER,21,Botka,57,NA,NA,Ferencvárosi TC,Ferencváros,HUN,0,0,0,0,0,0,0,0,1,10.42,90,0,30,0,0,0,0,97,34,33,0,0,0,0,0,0,0,6,4,2,0,0,0,1,0,2,0,0,0
250020213,Bartosz Bereszyński,Poland,POL,32,1992-07-12,64107,19,Bereszyński,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250020213.jpg,DEFENDER,18,Bereszyński,109,182,78,Empoli FC,Empoli,ITA,0,0,0,0,0,0,0,0,1,1.16,4,0,33.3,0,0,0,0,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250017884,Stuart Armstrong,Scotland,SCO,32,1992-03-30,52923,14,Armstrong,NA,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250017884.jpg,MIDFIELDER,17,Armstrong,117,183,75,Southampton FC,Southampton,ENG,0,0,0,0,0,0,0,0,1,3.4,14,0,29.9,0,0,0,0,71,7,5,66.67,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
250014528,Danilo,Portugal,POR,32,1991-09-09,52747,15,Danilo,GNB,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250014528.jpg,MIDFIELDER,13,Danilo,110,188,83,Paris Saint-Germain,Paris,FRA,0,0,0,0,0,0,0,0,1,9.74,90,0,34.4,1,0,1,0,97,87,84,0,0,0,1,0,0,2,6,0,2,0,0,0,0,0,0,0,0,0
250014221,Srdjan Mijailović,Serbia,SRB,30,1993-11-10,50069,33,Mijailović,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250014221.jpg,MIDFIELDER,16,Mijailović,147,NA,NA,FK Crvena zvezda,Crvena zvezda,SRB,0,0,0,0,0,0,0,0,1,8.66,73,0,32.9,0,0,0,0,60,20,12,33.34,3,1,0,0,0,0,4,4,3,0,0,0,1,0,0,0,0,0
250013152,Bartosz Salamon,Poland,POL,33,1991-05-01,64227,18,Salamon,POL,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250013152.jpg,DEFENDER,2,Salamon,109,196,89,Lech Poznań,Lech Poznań,POL,0,0,0,0,0,0,0,0,1,8.51,86,0,32.6,1,0,1,0,86,22,19,0,0,0,1,0,0,0,5,1,9,0,0,0,0,0,1,0,0,0
250008250,Serhiy Sydorchuk,Ukraine,UKR,33,1991-05-02,64124,5,Sydorchuk,UKR,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250008250.jpg,MIDFIELDER,5,Sydorchuk,57166,189,90,KVC Westerlo,Westerlo,BEL,0,0,0,0,0,0,0,0,1,1.4,5,0,24.2,0,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250007299,Jasmin Kurtić,Slovenia,SVN,35,1989-01-10,2602693,27,Kurtić,SVN,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250007299.jpg,MIDFIELDER,14,Kurtić,57163,186,NA,Südtirol,Südtirol,ITA,0,0,0,0,0,0,0,0,1,0.08,1,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250006202,Stephan El Shaarawy,Italy,ITA,31,1992-10-27,50137,92,El Shaarawy,ITA,WINGER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250006202.jpg,FORWARD,22,El Shaarawy,66,178,72,AS Roma,Roma,ITA,0,0,0,0,0,0,0,0,1,5.27,45,0,33,0,0,0,0,83,12,10,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,1,0
250004252,Nika Kvekveskiri,Georgia,GEO,32,1992-05-29,64227,30,Kvekveskiri,GEO,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004252.jpg,MIDFIELDER,16,Kvekveskiri,57157,184,79,Lech Poznań,Lech Poznań,POL,0,0,0,0,0,0,0,0,1,1.66,12,0,29.8,0,0,0,0,88,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108908,Daley Blind,Netherlands,NED,34,1990-03-09,2602798,23,Blind,NED,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/108908.jpg,DEFENDER,17,Blind,95,180,72,Girona FC,Girona,ESP,0,0,0,0,0,0,0,0,1,0.27,1,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108235,Kamil Grosicki,Poland,POL,36,1988-06-08,52652,11,Grosicki,POL,WINGER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/108235.jpg,MIDFIELDER,11,Grosicki,109,180,78,MKS Pogoń Szczecin,Pogoń,POL,0,0,0,0,0,0,0,0,1,2.32,15,0,29.4,1,0,1,0,33,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106914,Andreas Weimann,Austria,AUT,32,1991-08-05,53359,42,Weimann,AUT,WINGER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/106914.jpg,FORWARD,24,Weimann,8,188,76,West Bromwich Albion FC,West Brom,ENG,0,0,0,0,0,0,0,0,1,0.81,1,0,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
93443,Rui Patrício,Portugal,POR,36,1988-02-15,50137,1,RUI PATRICIO,POR,GOALKEEPER,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/93443.jpg,GOALKEEPER,1,Rui Patrício,110,190,84,AS Roma,Roma,ITA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
50327424,Matthijs De Ligt,Netherlands,NED,24,1999-08-12,50037,4,De Ligt,NED,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/50327424.jpg,DEFENDER,3,De Ligt,95,NA,NA,FC Bayern München,Bayern,GER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250194470,Tommy Conway,Scotland,SCO,21,2002-08-06,2601134,NA,Conway,NA,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250194470.jpg,FORWARD,19,Conway,117,NA,NA,Bristol City FC,Bristol City,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250193497,Horațiu Moldovan,Romania,ROU,26,1998-01-20,50124,1,Moldovan,NA,UNKNOWN,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250193497.jpg,GOALKEEPER,12,Moldovan,113,NA,NA,Club Atlético de Madrid,Atlético de Madrid,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250183574,Nemanja Stojić,Serbia,SRB,26,1998-01-15,2610140,18,Stojić,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250183574.jpg,DEFENDER,3,Stojić,147,NA,NA,FK TSC,TSC,SRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250182372,Daniel Bîrligea,Romania,ROU,24,2000-04-19,88131,30,Bîrligea,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250182372.jpg,FORWARD,25,Bîrligea,113,NA,NA,CFR 1907 Cluj,CFR Cluj,ROU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250181652,Henrich Ravas,Slovakia,SVK,26,1997-08-16,2608786,NA,Ravas,SVK,NA,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250181652.jpg,GOALKEEPER,23,Ravas,58836,NA,NA,New England Revolution,New England Revolution,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250178736,Adam Wharton,England,ENG,20,2004-02-06,52916,NA,,NA,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250178736.jpg,MIDFIELDER,25,Wharton,39,NA,NA,Crystal Palace FC,Crystal Palace,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250178594,Guglielmo Vicario,Italy,ITA,27,1996-10-07,1652,NA,Vicario,ITA,NA,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250178594.jpg,GOALKEEPER,12,Vicario,66,NA,NA,Tottenham Hotspur FC,Tottenham,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250172907,Federico Gatti,Italy,ITA,26,1998-06-24,50139,15,Gatti,ITA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250172907.jpg,DEFENDER,6,Gatti,66,NA,NA,Juventus,Juventus,ITA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250172874,Bertuğ Yıldırım,Türkiye,TUR,22,2002-07-12,55031,99,Bertuğ,TUR,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250172874.jpg,FORWARD,26,BERTUĞ,135,NA,NA,Stade Rennais FC,Rennes,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
250172594,Petar Ratkov,Serbia,SRB,20,2003-08-18,50030,21,Ratkov,SRB,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250172594.jpg,FORWARD,18,Ratkov,147,NA,NA,FC Salzburg,Salzburg,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250171283,Ardon Jashari,Switzerland,SUI,21,2002-07-30,52808,6,Jashari,SUI,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250171283.jpg,MIDFIELDER,24,Jashari,128,NA,NA,FC Luzern,Luzern,SUI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250171228,Jonathan Clauss,France,FRA,31,1992-09-25,52748,7,Clauss,FRA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250171228.jpg,DEFENDER,21,Clauss,43,NA,NA,Olympique de Marseille,Marseille,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250171185,Krisztofer Horváth,Hungary,HUN,22,2002-01-08,77898,NA,Horváth,NA,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250171185.jpg,FORWARD,25,Horváth,57,NA,NA,Kecskeméti TE,Kecskemét,HUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250168500,Gabriel Sigua,Georgia,GEO,19,2005-06-30,2605548,38,Sigua,GEO,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250168500.jpg,MIDFIELDER,26,Sigua,57157,NA,NA,FC Basel 1893,Basel,SUI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250167143,Mark Flekken,Netherlands,NED,31,1993-06-13,2601127,26,Flekken,NED,NA,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250167143.jpg,GOALKEEPER,23,Flekken,95,NA,NA,Brentford FC,Brentford,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250166930,Arthur Vermeeren,Belgium,BEL,19,2005-02-07,50124,18,VERMEEREN,BEL,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250166930.jpg,MIDFIELDER,23,Vermeeren,13,NA,NA,Club Atlético de Madrid,Atlético de Madrid,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250163187,Marco Pašalić,Croatia,CRO,23,2000-09-14,52356,87,Pašalić,GER,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163187.jpg,FORWARD,24,M. Pašalić,56370,NA,NA,HNK Rijeka,Rijeka,CRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250162740,Zander Clark,Scotland,SCO,32,1992-06-26,50120,NA,Clark,NA,NA,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250162740.jpg,GOALKEEPER,21,Clark,117,NA,NA,Heart of Midlothian FC,Hearts,SCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250153849,Warren Zaïre-Emery,France,FRA,18,2006-03-08,52747,33,Zaïre-Emery,FRA,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250153849.jpg,MIDFIELDER,18,Zaire-Emery,43,NA,NA,Paris Saint-Germain,Paris,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250138589,Adrian Șut,Romania,ROU,25,1999-04-30,50065,8,Sut,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138589.jpg,MIDFIELDER,26,Șut,113,NA,NA,FCSB,FCSB,ROU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250138424,Matthias Seidl,Austria,AUT,23,2001-01-24,50042,18,Seidl,AUT,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138424.jpg,MIDFIELDER,22,Seidl,8,NA,NA,SK Rapid Wien,Rapid Wien,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250138311,Aster Vranckx,Belgium,BEL,21,2002-10-04,64332,40,VRANCKX,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138311.jpg,MIDFIELDER,16,Vranckx,13,NA,NA,VfL Wolfsburg,Wolfsburg,GER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250138138,Sebastián Kóša,Slovakia,SVK,20,2003-09-13,52904,26,Kóša,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138138.jpg,DEFENDER,25,Kóša,58836,NA,NA,FC Spartak Trnava,Spartak Trnava,SVK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250137446,Marco Grüll,Austria,AUT,26,1998-07-06,50042,27,Grüll,AUT,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250137446.jpg,MIDFIELDER,26,Grüll,8,NA,NA,SK Rapid Wien,Rapid Wien,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250135720,Tomáš Rigo,Slovakia,SVK,22,2002-07-03,52498,40,Rigo,SVK,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250135720.jpg,MIDFIELDER,5,Rigo,58836,NA,NA,SK Slavia Praha,Slavia Praha,CZE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250135711,Lukáš Červ,Czechia,CZE,23,2001-04-10,64388,6,Červ,CZE,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250135711.jpg,MIDFIELDER,21,Červ,58837,NA,NA,FC Viktoria Plzeň,Viktoria Plzeň,CZE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250135201,Nediljko Labrović,Croatia,CRO,24,1999-10-10,52356,1,Labrović,CRO,UNKNOWN,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250135201.jpg,GOALKEEPER,12,Labrović,56370,NA,NA,HNK Rijeka,Rijeka,CRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250130786,Martin Vitík,Czechia,CZE,21,2003-01-21,50033,41,Vitík,CZE,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250130786.jpg,DEFENDER,6,Vitík,58837,NA,NA,AC Sparta Praha,Sparta Praha,CZE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250129578,Ahmetcan Kaplan,Türkiye,TUR,21,2003-01-16,50143,13,Kaplan,TUR,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250129578.jpg,DEFENDER,13,AHMETCAN,135,NA,NA,AFC Ajax,Ajax,NED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
250129087,Ştefan Târnovanu,Romania,ROU,24,2000-05-09,50065,32,Tarnovanu,NA,UNKNOWN,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250129087.jpg,GOALKEEPER,16,Târnovanu,113,NA,NA,FCSB,FCSB,ROU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
